mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
35251,Sengoku Night Blood,戦刻ナイトブラッド,https://myanimelist.net/anime/35251/Sengoku_Night_Blood,https://cdn.myanimelist.net/images/anime/4/88329.jpg,TV,Finished Airing,6.14,13877.0,2017-10-03 00:00:00+00:00,2017-12-26T00:00:00+00:00,"After a blinding light emanates from her phone, soft-spoken Yuzuki is suddenly transported to an alternate world known as Shinga. The strange place resembles the Sengoku period—a turbulent time in Japanese history known for long civil wars that ravaged the country.

Here, the Gekkazoku, tribes of non-human creatures like vampires and werewolves, live in harmony with humans. This harmony was maintained under the governance of Himemiko, a woman with the power to protect Shinga. However, due to her mysterious disappearance, the world has fallen into disarray. Now, Yuzuki must find Himemiko in order to go back home; but, the ongoing feud between the warlords only impedes her progress.

[Written by MAL Rewrite]",9389.0,3502,48511,145,"['Fantasy', 'Romance']",['Typhoon Graphics'],"['Historical', 'Isekai', 'Reverse Harem', 'Vampire']",['Josei'],Visual novel,PG-13 - Teens 13 or older,12.0,Fall,2017.0,"['TV Asahi', 'Marvelous Entertainment', 'Pony Canyon', 'JY Animation', 'Live Viewing Japan', 'TV Asahi Music']",[],[],['Crunchyroll']
36834,Sengoku Night Blood: Ongaku Dai Tokushuu,戦刻ナイトブラッド 音楽大特集,https://myanimelist.net/anime/36834/Sengoku_Night_Blood__Ongaku_Dai_Tokushuu,https://cdn.myanimelist.net/images/anime/12/89064.jpg,TV Special,Finished Airing,6.2,476.0,2017-11-21 00:00:00+00:00,,Special showcasing the series' music aired between episodes 7 and 8.,9034.0,11304,2673,5,"['Fantasy', 'Romance']",['Typhoon Graphics'],"['Historical', 'Isekai', 'Music']",[],Visual novel,PG-13 - Teens 13 or older,1.0,Fall,,[],[],[],[]
59514,Sentai Red Isekai de Boukensha ni Naru,戦隊レッド 異世界で冒険者になる,https://myanimelist.net/anime/59514/Sentai_Red_Isekai_de_Boukensha_ni_Naru,https://cdn.myanimelist.net/images/anime/1390/146918.jpg,TV,Finished Airing,6.79,23244.0,2025-01-12 00:00:00+00:00,2025-03-30T00:00:00+00:00,"The Red Ranger, Tougo Asagaki, finds himself transported to another world in the middle of a fierce battle against forces of evil. Upon arriving, he quickly makes a name for himself as an adventurer and takes on a job from a young mage named Yihdra Arvoln. With his eccentric powers and frenzied personality, Tougo blazes through the mission with her.

After the quest, Tougo and Yihdra begin adventuring together with their respective goals. Tougo strives to help as many as possible in the new world and find a way back home, while Yihdra desires to redeem her family lineage of mages and make magic accessible to everyone. Along their journey, the duo discover the limitations yet endless potential of the bonds they forge as they overcome adversities to achieve their aspirations.

[Written by MAL Rewrite]",5540.0,3126,60038,195,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Satelight'],['Isekai'],['Shounen'],Manga,PG-13 - Teens 13 or older,12.0,Winter,2025.0,"['Square Enix', 'AT-X', 'Nippon Columbia', 'Tohokushinsha Film Corporation', 'TV Aichi', 'BS11', 'Kadokawa']",[],[],['Crunchyroll']
41456,"Sentouin, Haken shimasu!",戦闘員、派遣します！,https://myanimelist.net/anime/41456/Sentouin_Haken_shimasu,https://cdn.myanimelist.net/images/anime/1444/115118.jpg,TV,Finished Airing,7.14,192079.0,2021-04-04 00:00:00+00:00,2021-06-20T00:00:00+00:00,"As a chief operative of the villainous Kisaragi Corporation, Sentouin Roku-gou receives orders to help the organization conquer the entire known universe. Tasked with infiltrating the kingdom of Grace—a mission that could change the fate of the world—Roku-gou mistakenly believes that his skills as a combatant are superb, fuelling his arrogant attitude. To ensure the success of the mission, Alice Kisaragi, an exceptional android with a youthful appearance named after the company itself, is assigned to be Roku-gou's travel companion. 

Upon their arrival at the outskirts of the kingdom, Alice and Roku-gou encounter Snow, the commander of the country's royal guard. Snow leads the pair to a broken legendary artifact, and Roku-gou seizes the opportunity for a long-awaited promotion at his company and changes the recitation for the sacred ritual to an embarrassing phrase. As punishment, the princess of the kingdom forces Roku-gou to become an honorary knight, fulfilling part of his mission. Having infiltrated the kingdom's inner circle, Roku-gou must now help his new employer fight against the Demon Lord's Army, all while perpetuating evil deeds as a combatant of the Kisaragi Corporation. 

[Written by MAL Rewrite]",3819.0,626,410219,2078,"['Action', 'Comedy', 'Fantasy']",['J.C.Staff'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,12.0,Spring,2021.0,"['Nippon Columbia', 'Kadokawa']",[],['Funimation'],"['Crunchyroll', 'Bahamut Anime Crazy', 'Bilibili', 'Muse Asia']"
51495,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,真・進化の実～知らないうちに勝ち組人生～,https://myanimelist.net/anime/51495/Shin_Shinka_no_Mi__Shiranai_Uchi_ni_Kachigumi_Jinsei,https://cdn.myanimelist.net/images/anime/1862/128297.jpg,TV,Finished Airing,5.47,50448.0,2023-01-14 00:00:00+00:00,2023-04-01T00:00:00+00:00,"Thanks to the Fruit of Evolution, Seiichi Hiiragi's amazing new life in another world allows him to meet dependable allies and create formidable spells. His abilities catch the attention of Barnabus Ablitt, the principal of the Barbador Academy of Magic, who invites Seiichi to become a teacher at the institution. Coincidentally, Seiichi's classmates from Earth are enrolled there, which will lead to an awkward reunion if he is to meet them.

Behind the scenes, however, an enigmatic cult called The Great Devil Order devises a sinister scheme to resurrect their deity and sacrifice the students of Barbador to hasten the process. As Seiichi's power is second to none, it is up to him to protect not only his friends but also the entire world from the looming darkness.

[Written by MAL Rewrite]",12590.0,1994,123856,589,"['Adventure', 'Fantasy', 'Romance']",['Hotline'],"['Harem', 'Isekai']",[],Light novel,PG-13 - Teens 13 or older,12.0,Winter,2023.0,"['TV Tokyo', 'HoriPro', 'KlockWorx', 'Glovision', 'Docomo Anime Store', 'Futabasha', 'bilibili', 'Bushiroad Move']",[],[],"['Crunchyroll', 'Ani-One Asia', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili Global', 'Laftel']"
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,慎重勇者 ～この勇者が俺TUEEEくせに慎重すぎる～,https://myanimelist.net/anime/38659/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru,https://cdn.myanimelist.net/images/anime/1715/103419.jpg,TV,Finished Airing,7.47,387880.0,2019-10-02 00:00:00+00:00,2019-12-27T00:00:00+00:00,"There is a popular saying: ""you can never be too careful."" It is very important to prepare for every situation you may face, even if it seems like an unnecessary waste of time. Also, in games like RPGs, it is good to exceed the level of your enemies to achieve total victory.

These words describe Seiya Ryuuguuin a little too perfectly. After being summoned by the goddess Ristarte to save the world of Gaeabrande from destruction, the hero prepares himself for his noble journey. While this might be normal, he spends a very long time training himself, despite having overpowered stats. He fights weak enemies using his strongest skills and buys excessive amounts of supplies and potions—all to stay safe.

While his attitude may be a bit annoying, it might just be the saving grace of Gaeabrande, especially considering that it is a world where the forces of evil dominate each and every expectation.

[Written by MAL Rewrite]",2157.0,345,675895,2379,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['White Fox'],"['Isekai', 'Parody']",[],Light novel,R - 17+ (violence & profanity),12.0,Fall,2019.0,"['AT-X', 'Kadokawa Media House', 'Kadokawa', 'Legs']",[],['Funimation'],"['Crunchyroll', 'Netflix']"
12367,Shining Hearts: Shiawase no Pan,シャイニング・ハーツ 〜幸せのパン〜,https://myanimelist.net/anime/12367/Shining_Hearts__Shiawase_no_Pan,https://cdn.myanimelist.net/images/anime/5/38329.jpg,TV,Finished Airing,6.12,17736.0,2012-04-13 00:00:00+00:00,2012-06-30T00:00:00+00:00,"One day, a mysterious girl named Kaguya was washed ashore the island of Wyndaria after a great storm. She encounters Rick, a swordsman who wound up working at the island's bakery. Apparently, Kaguya is suffering from having lost her memories and emotions. In addition, the usually peaceful Wyndaria is now swarming with pirates who came seeking for the special spirit stone that is worn around Kaguya's neck. Knowing the situation, Rick and his co-workers, Nellis, Amyl, and Aerie decided to bring back peace to island and help Kaguya regain her lost memories and emotions. 

(Source: Wikipedia)",9544.0,3569,47191,54,"['Action', 'Fantasy', 'Gourmet']",['Production I.G'],"['Isekai', 'Workplace']",[],Game,PG-13 - Teens 13 or older,12.0,Spring,2012.0,"['Avex Entertainment', 'Sega', 'DAX Production', 'Volks']",[],['Sentai Filmworks'],[]
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,シャイニング・ハーツ 〜幸せのパン〜 “心がとどいた”ピクチャードラマ,https://myanimelist.net/anime/15769/Shining_Hearts__Shiawase_no_Pan_-_Kokoro_ga_Todoita_Picture_Drama,https://cdn.myanimelist.net/images/anime/12/42789.jpg,Special,Finished Airing,5.88,644.0,2012-07-27 00:00:00+00:00,2012-12-21T00:00:00+00:00,Picture dramas included in the Blu-ray/DVD volumes.,10854.0,11468,2555,1,['Fantasy'],['Production I.G'],['Isekai'],[],Game,PG-13 - Teens 13 or older,6.0,Summer,,[],[],['Sentai Filmworks'],[]
15505,Shining Hearts: Shiawase no Pan Specials,シャイニング・ハーツ 〜幸せのパン〜,https://myanimelist.net/anime/15505/Shining_Hearts__Shiawase_no_Pan_Specials,https://cdn.myanimelist.net/images/anime/13/42153.jpg,Special,Finished Airing,5.98,846.0,2012-07-27 00:00:00+00:00,2012-12-21T00:00:00+00:00,"The 6 short ""Chibi Style"" Specials on each of the Blu-rays/DVDs.",10283.0,11172,2769,1,['Fantasy'],['Production I.G'],['Isekai'],[],Game,PG-13 - Teens 13 or older,6.0,Summer,,"['Avex Entertainment', 'Sega', 'DAX Production', 'Volks']",[],['Sentai Filmworks'],[]
2031,Shining Tears X Wind,シャイニング・ティアーズ・クロス・ウィンド,https://myanimelist.net/anime/2031/Shining_Tears_X_Wind,https://cdn.myanimelist.net/images/anime/10/2298.jpg,TV,Finished Airing,6.46,13181.0,2007-04-07 00:00:00+00:00,2007-06-30T00:00:00+00:00,"Mysterious disappearances are occurring one after the other in Tatsumi Town. Kiriya has a vision from a mysterious beautiful girl with pointy ears. A book talking for an alternative world is found. And Mao searching for her long lost friend, Zero, comes to our world. But what she didn’t expect is to find Souma and Kureha, and even less, to accidentally take them to her world. Now, Souma and Kureha have to find a way to come back. But other forces are playing their part in the darkness and Souma with Kureha will find that going back is harder than they first anticipated.

(Source: ANN)",7510.0,4090,36444,69,"['Action', 'Adventure', 'Fantasy']",['Studio Deen'],['Isekai'],[],Game,PG-13 - Teens 13 or older,13.0,Spring,2007.0,['Sega'],[],['Discotek Media'],['Crunchyroll']
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,進化の実～知らないうちに勝ち組人生～,https://myanimelist.net/anime/46985/Shinka_no_Mi__Shiranai_Uchi_ni_Kachigumi_Jinsei,https://cdn.myanimelist.net/images/anime/1537/117590.jpg,TV,Finished Airing,6.17,112890.0,2021-10-05 00:00:00+00:00,2021-12-21T00:00:00+00:00,"One day, a man claiming to be a god suddenly hacks a certain school's intercoms, ordering all of its students to team up and prepare to be transported to another world. There, they will be given special skills in the hopes that they become that world's heroes and defeat the Demon King that ravages the land.

The initial transfer is a success. However, Seiichi Hiiragi, who suffers from his classmates' constant bullying due to his somewhat undesirable appearance, is left behind as no one is willing to be his teammate. Nevertheless, the self-proclaimed god decides to send Seiichi to the parallel world and lets him join his peers. Unfortunately, this fateful ordeal causes Seiichi to arrive at a location deep in the forest, far not only from his schoolmates but from human civilization as well.

Desperately searching for a way to change his predicament, Seiichi's miserable days only seem to continue to worsen. Yet when all hope seems lost, Seiichi discovers a strange fruit known as the ""Fruit of Evolution""—which may be his first step toward a significantly better future.

[Written by MAL Rewrite]",9217.0,1161,232987,1005,"['Adventure', 'Fantasy', 'Romance']",['Hotline'],"['Harem', 'Isekai']",[],Light novel,PG-13 - Teens 13 or older,12.0,Fall,2021.0,"['feel.', 'Glovision', ""Children's Playground Entertainment""]",[],[],['Crunchyroll']
117,Shinpi no Sekai El-Hazard,神秘の世界エルハザード,https://myanimelist.net/anime/117/Shinpi_no_Sekai_El-Hazard,https://cdn.myanimelist.net/images/anime/1893/128632.jpg,OVA,Finished Airing,7.24,8609.0,1995-05-26 00:00:00+00:00,1996-01-25T00:00:00+00:00,"After Makoto Mizuhara agrees to testify against the boisterous student council president Katsuhiko Jinnai for bribing school clubs in the recent student council elections, Jinnai chases him down in an attempt to silence his self-proclaimed rival. Suddenly, during the chase, time stops for everyone—except Makoto. Perplexed, he wanders around the campus until he notices a light coming from the school's closed-off basement, where an ancient relic had just been uncovered.

Makoto is walking toward the artifact surrounded by strings of light, when out of it comes an otherworldly woman who claims she has been waiting for ten thousand years to see him. Weakened by the passage of time, she uses her remaining power to transport a confused Makoto to another world, which she refers to as El-Hazard. However, others who are still at school are also caught in the spell, namely: Jinnai; Masamichi Fujisawa, the alcoholic teacher; and Nanami Jinnai, the headstrong sister of president Jinnai.

The fantastical and magnificent world of El-Hazard awaits these four individuals where they will become entangled in the story of its inhabitants and embark on an adventure filled with laughter, danger, and even romance.

[Written by MAL Rewrite]",3236.0,5121,21933,107,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",['AIC'],"['Crossdressing', 'Isekai']",[],Original,PG-13 - Teens 13 or older,7.0,Spring,,"['Pioneer LDC', 'Arts Pro']",[],"['Nozomi Entertainment', 'Geneon Entertainment USA']",[]
